id,longitude,latitude,timestamp,subtotal
52,-73.97162124612656,40.7809627636342,2025-11-14 16:48:39.197507399,50.0
53,-73.87519406028714,40.841270187064715,2025-11-14 19:11:40.652503790,120.0
54,-73.9507485693187,40.78690096875832,2025-11-14 21:18:50.814082217,50.0
55,-73.95457034553415,40.670647599207804,2025-11-14 22:24:43.688439654,50.0
56,-79.01030998210378,43.184863598526526,2025-11-15 02:03:24.334548859,50.0
57,-73.90069333931598,40.69545625336439,2025-11-15 07:21:13.374563496,25.0
58,-74.45413939388482,42.83188479203758,2025-11-15 07:39:57.546756379,25.0
59,-73.95402422160292,40.68084717705205,2025-11-15 18:59:44.773028404,50.0
60,-73.81000375257233,40.735722672554964,2025-11-15 21:38:59.425220939,50.0
61,-78.87563520706766,42.85691014217088,2025-11-15 21:39:53.444616253,50.0
62,-77.14209539806917,43.02462604403139,2025-11-15 23:56:02.681178099,50.0
63,-75.87054459901789,42.31620902407208,2025-11-16 05:36:29.629572464,50.0
64,-73.84595681879425,40.865337586663536,2025-11-16 05:44:23.759301111,50.0
65,-73.92591923995299,40.6616382475347,2025-11-16 08:02:39.427324563,120.0
66,-73.96355152627285,40.79282848756949,2025-11-16 08:22:18.314768000,50.0
67,-73.94713933144989,40.665165956957956,2025-11-16 10:24:34.679173611,50.0
68,-76.38384591732819,43.36248345542559,2025-11-16 11:53:24.955901078,200.0
69,-73.88911042156948,40.82838593220318,2025-11-16 15:07:25.528994490,120.0
70,-73.87065441596712,40.85784921741105,2025-11-16 20:05:42.823925011,50.0
71,-73.97275232402099,40.79970738928165,2025-11-16 21:59:14.011323008,25.0
72,-75.23902744058424,43.08538247477653,2025-11-16 23:41:02.496663111,120.0
73,-73.95898865296873,40.656140766971944,2025-11-16 23:53:06.064914920,25.0
74,-73.96497391409875,41.49030297832153,2025-11-17 00:11:44.884775914,25.0
75,-75.21077692056436,43.11962981963011,2025-11-17 01:39:05.051039622,120.0
76,-73.94538792430498,40.64101484153866,2025-11-17 04:29:04.409889698,108.0
77,-73.9692458821779,40.790035784882754,2025-11-17 10:03:37.409748609,50.0
78,-73.88345443885981,40.948008436710616,2025-11-17 11:18:34.502550089,50.0
79,-73.93147395078516,40.694368109433675,2025-11-17 12:12:38.221693820,50.0
80,-73.82476800156704,40.79184461794622,2025-11-17 14:34:21.467152554,50.0
81,-76.78324124772227,42.09643630162328,2025-11-17 15:15:03.480890750,108.0
82,-73.98123712417981,40.668057848452904,2025-11-17 18:50:32.417955264,120.0
83,-73.96601490075534,40.67520037961779,2025-11-17 19:50:56.481385462,50.0
84,-73.83358213848803,40.86386635841476,2025-11-17 21:34:16.491694439,50.0
85,-73.9561491930134,40.67571953090466,2025-11-17 22:08:17.818129036,50.0
86,-75.57858164495917,42.05274945168423,2025-11-17 22:11:28.314891810,50.0
87,-73.93701729119938,41.2795992800701,2025-11-17 22:21:04.063094108,120.0
88,-73.78685887810086,40.89389325899442,2025-11-17 23:40:47.704353778,50.0
89,-73.97704714704733,40.78745199990633,2025-11-18 01:08:31.729200659,25.0
90,-73.89411986966749,40.845737185414876,2025-11-18 07:13:12.187239285,25.0
91,-73.92556689299154,41.33661701845157,2025-11-18 07:27:34.275789174,50.0
92,-73.95600049033204,40.68781210833325,2025-11-18 08:14:57.298111979,50.0
93,-73.95544166348044,40.74017836436813,2025-11-18 09:16:01.282537438,180.0
94,-73.98552187725696,40.76315163466339,2025-11-18 10:13:06.841765580,120.0
95,-73.81605621855925,40.775210521177925,2025-11-18 11:52:10.304461763,200.0
96,-74.18645743366359,40.57357682694256,2025-11-18 13:41:51.520085099,50.0
97,-74.49685596996015,41.594709935190004,2025-11-18 14:11:58.596858542,25.0
98,-73.93211833127714,41.2914657439804,2025-11-18 16:07:23.922112037,120.0
99,-73.85877536915115,40.66915527587799,2025-11-18 17:16:39.383184342,25.0
100,-73.92012147567061,40.66533219943542,2025-11-18 19:03:02.306818742,50.0
101,-73.93733662907222,40.66842145478355,2025-11-18 20:23:52.961162829,200.0
102,-73.75259619588157,42.6558363837478,2025-11-18 23:53:37.688534759,120.0
103,-73.92477933903376,40.66920932600541,2025-11-19 00:58:52.471817909,50.0
104,-77.13364826859399,42.301143896780786,2025-11-19 02:24:07.458642293,120.0
105,-73.8945761246554,40.7191516380123,2025-11-19 03:34:12.480741905,50.0
106,-73.87839368820242,40.869597635368876,2025-11-19 04:43:11.406979918,120.0
107,-73.97166248771126,40.7964784636326,2025-11-19 05:19:53.614406734,50.0
108,-73.9760854716511,40.79582609673444,2025-11-19 06:44:55.672812340,108.0
109,-73.97428298323426,40.6948609681288,2025-11-19 06:56:16.808920089,50.0
110,-73.81949890799703,40.69426055122932,2025-11-19 08:28:10.885698914,50.0
111,-73.93338812736329,40.669206269545306,2025-11-19 09:36:57.397557433,50.0
112,-73.95806115771266,40.63623188963303,2025-11-19 10:12:45.467281691,50.0
113,-73.87717064302227,40.853948162475106,2025-11-19 10:43:16.830272244,50.0
114,-73.99259886919032,40.662817225659204,2025-11-19 11:05:47.943184809,25.0
115,-77.52454514415778,42.995836978382115,2025-11-19 11:05:52.838437553,25.0
116,-73.78199834577981,40.66954707677634,2025-11-19 14:47:35.668040184,25.0
117,-77.600390453873,43.20747236386258,2025-11-19 14:52:21.861785730,108.0
118,-73.92315129168668,40.66423410527368,2025-11-19 17:51:39.917474003,50.0
119,-75.79171064449983,43.906124430631806,2025-11-19 18:04:39.172569783,50.0
120,-73.91170054117805,40.674274942180695,2025-11-19 19:34:02.301793685,50.0
121,-73.75935048028528,40.739370865022394,2025-11-19 20:12:29.117750278,50.0
122,-77.49460278962778,43.683725482418794,2025-11-19 20:22:29.032578973,120.0
123,-75.88798076047628,42.11390446094067,2025-11-20 01:09:10.583318513,120.0
124,-73.71813805734058,40.71147578603154,2025-11-20 01:47:32.644341100,50.0
125,-74.15661913701535,44.74713395713483,2025-11-20 03:15:10.101543751,50.0
126,-73.76353357598242,40.73124437687511,2025-11-20 04:52:10.551647899,50.0
127,-73.7719971117727,40.727625743646556,2025-11-20 07:34:42.279687613,25.0
128,-73.88763357153968,40.91183779865583,2025-11-20 07:59:27.016891455,25.0
129,-74.12731617507289,40.575149543229465,2025-11-20 10:23:28.081975360,50.0
130,-73.85825482528807,40.852434030390555,2025-11-20 16:00:16.415721495,50.0
131,-74.1187563037382,41.88409133139021,2025-11-20 17:34:13.257519541,50.0
132,-73.49415141000985,42.32569850850795,2025-11-20 18:11:00.574063560,25.0
133,-75.04060051663993,42.45706230382378,2025-11-20 19:44:12.781144422,45.0
134,-74.0289235766344,41.49218695385029,2025-11-20 21:23:59.509105571,50.0
135,-73.74055028440392,40.71807947137292,2025-11-20 22:02:23.740715811,120.0
136,-73.79058181685946,42.63671765831881,2025-11-20 22:17:49.721784140,50.0
137,-76.50194678691824,43.45034717282244,2025-11-20 22:27:01.525004927,50.0
138,-75.18054001399257,44.429854653598106,2025-11-20 23:00:37.288549037,25.0
139,-73.9303633024653,40.7093591177369,2025-11-21 00:27:56.784064432,50.0
140,-73.79034070998458,40.76113419099044,2025-11-21 02:26:11.570445745,120.0
141,-73.7941924369835,40.707773407129785,2025-11-21 02:33:28.138858447,50.0
142,-78.54594416301009,43.57386836184603,2025-11-21 05:29:50.197449511,50.0
143,-73.96163699283653,40.816727567000164,2025-11-21 06:41:55.528199302,50.0
144,-73.6882091164335,40.73139413928244,2025-11-21 07:24:06.613960841,50.0
145,-73.97006029509228,40.69129779921874,2025-11-21 07:59:50.446922062,50.0
146,-73.96820547473132,40.78421365452038,2025-11-21 10:02:40.452578862,25.0
147,-73.94523243288351,40.65197755234255,2025-11-21 10:02:49.911066476,120.0
148,-73.81648560538413,40.73833121869664,2025-11-21 10:19:40.919833726,120.0
149,-73.85804720426367,40.81463345769075,2025-11-21 11:17:50.562081042,50.0
150,-73.86651456336375,40.74974353383968,2025-11-21 12:48:48.465951989,50.0
151,-74.62697797145249,41.48714942607099,2025-11-21 14:36:38.818539176,120.0
152,-73.87301761898867,40.834001005079756,2025-11-21 14:59:59.997395277,50.0
153,-73.94869168720702,40.66854075100651,2025-11-21 15:22:05.473143675,200.0
154,-73.78640548330048,40.68187947114445,2025-11-21 16:09:57.827798947,50.0
155,-77.62087926698607,43.17216080911423,2025-11-21 18:48:49.619532118,120.0
156,-73.97424412915512,40.77616125778915,2025-11-21 18:59:47.514092898,50.0
157,-73.79339632392694,40.66057372361865,2025-11-21 20:10:28.043753727,120.0
158,-72.73633602693114,40.97126274621321,2025-11-21 20:45:13.716828617,50.0
159,-73.97223706902089,40.76242847987699,2025-11-21 20:51:33.364765440,50.0
160,-73.8533024871134,40.84133334872772,2025-11-21 21:27:01.428803098,200.0
161,-73.88970237340195,40.819818772298234,2025-11-21 23:44:46.687164020,50.0
162,-73.5978303018072,40.64820020155948,2025-11-22 00:50:38.426235594,120.0
163,-73.78349905778417,40.723906835662184,2025-11-22 01:35:37.438595317,50.0
164,-77.28598142682159,42.88773269195128,2025-11-22 02:53:08.083750614,120.0
165,-73.79637148251982,40.745278344067785,2025-11-22 04:12:13.817132574,50.0
166,-76.9857862992814,42.26554166603654,2025-11-22 05:39:54.235655211,50.0
167,-73.9554089115018,40.66854579569919,2025-11-22 07:06:04.031672945,200.0
168,-73.38939305619049,44.58373824924901,2025-11-22 12:21:25.400122898,25.0
169,-73.92197890552863,40.69055267059318,2025-11-22 12:41:00.990273864,200.0
170,-73.93155257349993,40.66115467336711,2025-11-22 14:15:18.592447697,120.0
171,-73.99396374908348,43.87072772686199,2025-11-22 14:34:56.635826117,108.0
172,-73.74193473131004,42.261222113007996,2025-11-22 15:04:47.372232310,120.0
173,-73.74144222406905,40.709529836185,2025-11-22 18:03:55.330493374,25.0
174,-74.1794475595109,40.5479492695733,2025-11-22 19:23:00.869046299,50.0
175,-73.86321565096092,40.847475520959044,2025-11-22 19:55:55.583034172,120.0
176,-78.90087373118791,42.922216732277946,2025-11-22 23:09:43.406090651,50.0
177,-73.78648704295273,40.77501208397506,2025-11-23 00:21:15.851146997,50.0
178,-73.8656716050505,40.833793785613345,2025-11-23 00:32:24.993832874,25.0
179,-74.34811530003171,43.049467307259114,2025-11-23 01:13:33.014981085,45.0
180,-73.98053251550381,40.78270355067889,2025-11-23 02:50:51.688241554,120.0
181,-73.97958519770808,40.69985682279866,2025-11-23 04:33:42.903052542,120.0
182,-73.77881894426321,40.74020793965181,2025-11-23 07:48:55.280242102,25.0
183,-74.16732990857572,40.62286188074546,2025-11-23 08:22:31.695589119,50.0
184,-73.98563136674512,40.76528710136019,2025-11-23 09:22:38.675247734,108.0
185,-73.86267634304502,40.838453670795474,2025-11-23 10:35:59.856649640,50.0
186,-73.77453259627114,40.730950915322374,2025-11-23 12:56:05.456717779,200.0
187,-73.83660467455181,40.708219825042576,2025-11-23 14:46:23.007226071,50.0
188,-73.60334188010239,43.5922661036697,2025-11-23 18:13:00.448378733,200.0
189,-74.12142140784252,40.58107640478183,2025-11-23 19:14:57.247698768,25.0
190,-73.89563395233934,40.68648565447167,2025-11-23 22:42:19.034322842,120.0
191,-73.93909580331368,40.656755930721786,2025-11-23 23:50:23.282881820,120.0
192,-74.16560593728808,40.572608172696164,2025-11-24 00:40:21.509534370,50.0
193,-73.78505327371998,40.73695386384741,2025-11-24 05:40:28.556530747,50.0
194,-73.97784488993761,40.66277722254704,2025-11-24 07:48:50.477042933,50.0
195,-73.96544934330225,40.77827986204944,2025-11-24 10:21:27.820429468,25.0
196,-73.96155009807966,40.78805460968266,2025-11-24 11:39:17.865275063,120.0
197,-75.78215052704148,42.97318829536996,2025-11-24 13:17:09.038172333,50.0
198,-73.68776018856195,40.51411389540314,2025-11-24 14:19:15.334848749,108.0
199,-79.37464754441096,43.7026082246356,2025-11-24 14:32:05.405772683,25.0
200,-73.97061630189647,40.78688518747012,2025-11-24 16:45:32.629115663,120.0
201,-73.45504492079613,44.708579540473444,2025-11-24 18:05:54.848012401,50.0
202,-78.8633257781788,42.86621312490152,2025-11-24 19:16:18.548055683,50.0
203,-73.97646428573327,40.792909793483524,2025-11-24 19:23:02.087888605,25.0
204,-73.84362630647107,40.812426548866604,2025-11-24 21:33:31.361282471,120.0
205,-74.16367373126987,40.56377073611886,2025-11-24 23:09:37.803056436,200.0
206,-73.97583009583319,40.78174565380839,2025-11-25 00:32:41.294573553,50.0
207,-73.6615468844815,40.5900719285648,2025-11-25 00:44:04.972750618,200.0
208,-73.76659261929784,40.772378706136415,2025-11-25 00:50:15.702617624,50.0
209,-73.98538776609632,40.69168131450645,2025-11-25 03:04:28.258434188,50.0
210,-73.96002236613151,40.672831333385005,2025-11-25 03:27:23.435464435,50.0
211,-73.96001751640212,40.76645868454341,2025-11-25 03:33:38.118696325,50.0
212,-73.90842167462426,40.70385985735255,2025-11-25 04:47:27.284440093,50.0
213,-73.76755331640156,40.70161984859064,2025-11-25 06:18:45.921764205,120.0
214,-73.93419013999885,40.719552502589586,2025-11-25 06:44:34.600841946,50.0
215,-73.97018631395767,40.771570357925576,2025-11-25 08:25:05.068242827,120.0
216,-73.84039650275213,40.66878884455292,2025-11-25 08:43:16.434634524,50.0
217,-73.90020877070964,40.70804308747442,2025-11-25 09:04:01.643334970,50.0
218,-77.60807199143719,43.120010853522885,2025-11-25 10:07:04.033319203,120.0
219,-73.81380290122274,40.70787377397989,2025-11-25 10:12:30.354948898,50.0
220,-73.73526244987127,43.82072051157495,2025-11-25 10:18:02.027030194,120.0
221,-73.79823448194517,40.73567032122274,2025-11-25 12:35:37.832049176,50.0
222,-77.63260592513656,43.21709150978204,2025-11-25 12:40:56.181597901,50.0
223,-73.94441873491891,40.65963386651202,2025-11-25 12:59:10.665252214,25.0
224,-73.73244361909794,40.71810419678368,2025-11-25 13:56:51.419244152,50.0
225,-74.19635863926575,42.65712913097219,2025-11-25 14:06:27.522446763,50.0
226,-74.14922966376369,40.569701016644004,2025-11-25 14:27:38.829498326,120.0
227,-73.98841229663897,40.64210570276503,2025-11-25 14:42:17.177032827,120.0
228,-73.98294769792572,40.784651857473406,2025-11-25 15:25:29.367406307,200.0
229,-78.87114217708314,42.937466038374424,2025-11-25 16:22:57.627685408,50.0
230,-73.96305268597541,40.782542588225986,2025-11-25 17:17:38.815563752,120.0
231,-73.9182801141875,40.71246396303511,2025-11-25 17:45:30.028700875,200.0
232,-73.78584656049188,41.041990630111435,2025-11-25 18:10:19.318220968,50.0
233,-73.802449591247,40.69857125898323,2025-11-25 18:41:08.099257969,50.0
234,-73.86950283336921,40.83007472539738,2025-11-25 19:11:41.874732066,45.0
235,-73.95072336558488,40.68340188691185,2025-11-25 19:41:28.967874389,200.0
236,-78.42177808609665,42.32827211031558,2025-11-25 20:36:30.949215188,50.0
237,-73.8279256260462,40.67128141862081,2025-11-25 22:04:28.356019903,50.0
238,-73.93233926400391,40.68116909492084,2025-11-25 23:57:39.463075196,25.0
239,-73.9946672851679,40.73632009898989,2025-11-26 00:17:02.127044601,120.0
240,-73.74825535596273,40.727010419070545,2025-11-26 01:05:18.145289374,50.0
241,-73.96448293323934,40.66513077004805,2025-11-26 03:53:27.812867273,50.0
242,-73.91697592431537,40.706366690569794,2025-11-26 05:03:44.915286402,45.0
243,-73.80225373308447,40.755602462479374,2025-11-26 05:48:19.787196639,50.0
244,-73.95772934033802,40.68779714511018,2025-11-26 06:02:56.728665676,50.0
245,-73.85300117657,40.82127874739643,2025-11-26 06:45:35.109059623,50.0
246,-77.62721400336761,43.16428451162063,2025-11-26 07:22:29.924973277,50.0
247,-73.90056637452993,40.678184162578106,2025-11-26 09:46:23.588753538,25.0
248,-73.91307044153902,41.30219751512764,2025-11-26 09:48:19.792353461,50.0
249,-73.7708984798843,40.75160463579839,2025-11-26 10:23:36.083052529,200.0
250,-73.8318129100818,40.84169073134758,2025-11-26 12:02:09.471883458,120.0
251,-74.88254212748026,44.79861166998482,2025-11-26 12:05:09.792069801,25.0
252,-73.81375678901877,40.78630971970065,2025-11-26 14:04:35.315846655,50.0
253,-73.77547736498312,40.71409991720284,2025-11-26 14:11:44.127485300,50.0
254,-73.9461661067093,40.712266193575175,2025-11-26 15:11:43.456487342,25.0
255,-78.88857383312778,42.82436119303537,2025-11-26 15:48:18.488895507,200.0
256,-73.87669493056805,40.8791281381544,2025-11-26 16:08:11.709381781,120.0
257,-73.86525017305627,40.865181135359805,2025-11-26 16:44:54.733572444,25.0
258,-73.94940429821771,40.698302409804135,2025-11-26 17:07:22.077684854,50.0
259,-73.6830561159973,42.72198441037413,2025-11-26 17:32:14.884217960,50.0
260,-73.85515784406601,40.72543320337985,2025-11-26 18:16:28.766982053,50.0
261,-73.92006943427566,40.6752749612132,2025-11-26 20:59:56.281110846,120.0
262,-74.32934243996922,43.0519887057967,2025-11-26 22:34:51.642892988,180.0
263,-73.81151883210703,40.742339731451885,2025-11-26 22:42:51.734348587,120.0
264,-73.94295327889996,40.6975170879508,2025-11-26 23:05:00.257049323,120.0
265,-79.41934274102584,42.248429994271675,2025-11-26 23:16:45.245767400,25.0
266,-73.842238173359,40.84701037859333,2025-11-26 23:52:46.133793726,25.0
267,-73.75850625216192,40.71492208879487,2025-11-27 01:03:46.906869565,50.0
268,-73.88381894920147,40.862980117474784,2025-11-27 01:44:42.106219516,200.0
269,-73.94387015860046,40.74198372384053,2025-11-27 03:07:50.780450362,50.0
270,-77.59752753492796,43.183151131047666,2025-11-27 04:16:27.081545752,120.0
271,-76.5796446151642,43.662053025306804,2025-11-27 05:57:51.812203363,200.0
272,-78.89286069487521,42.84801153310946,2025-11-27 08:43:40.591421747,200.0
273,-73.80535798465225,40.75880082885861,2025-11-27 09:05:53.873392319,50.0
274,-74.78050202727846,43.82915641420841,2025-11-27 09:48:33.105118745,50.0
275,-73.80272110079683,40.7073939839338,2025-11-27 10:54:52.081944400,50.0
276,-74.13421343586539,40.592761046015745,2025-11-27 11:37:35.981297679,45.0
277,-79.03602822241784,43.11359058230519,2025-11-27 12:38:38.848084859,50.0
278,-73.79787727232181,40.698030959472156,2025-11-27 14:00:05.142233556,120.0
279,-74.56539730380777,41.86276683463778,2025-11-27 14:03:15.593269581,25.0
280,-73.65934895109952,43.50266881918688,2025-11-27 15:06:31.313472921,50.0
281,-73.93171998352153,40.66069359387026,2025-11-27 15:42:18.367511741,120.0
282,-76.34900258768852,43.97702244660652,2025-11-27 15:59:30.515487920,50.0
283,-73.79242539482242,40.69849355031753,2025-11-27 17:04:11.296906266,50.0
284,-73.97547326099574,40.74773768811519,2025-11-27 20:16:28.851992036,50.0
285,-76.16234726807849,43.063787812231745,2025-11-27 22:13:04.341902093,50.0
286,-73.82838382268727,40.7658850475373,2025-11-27 23:25:29.866968763,120.0
287,-73.97101258821908,40.7895145432832,2025-11-28 00:41:19.725291856,50.0
288,-73.85737748011235,40.83427457016458,2025-11-28 01:05:11.415054857,50.0
289,-73.99157266851742,41.77228930406437,2025-11-28 01:30:24.934226751,50.0
290,-74.14643396095799,40.56026016636503,2025-11-28 02:12:03.483372358,50.0
291,-73.67580294910546,42.712518409839426,2025-11-28 02:16:45.160657374,120.0
292,-73.57290942519589,40.64246822040174,2025-11-28 02:39:50.683221494,200.0
293,-73.88459876920375,40.84380543301454,2025-11-28 04:11:03.510687607,50.0
294,-73.91741717889067,40.63897333140404,2025-11-28 04:29:49.843476658,120.0
295,-73.86475484206589,40.88393855120694,2025-11-28 05:12:36.867256721,50.0
296,-73.85926112386309,40.84469520358587,2025-11-28 05:25:48.371562466,50.0
297,-73.87942492781285,40.85002611655283,2025-11-28 05:31:14.155467018,25.0
298,-73.93415620224985,40.624427385812396,2025-11-28 06:17:27.946582535,25.0
299,-73.91935582237359,40.66049771124147,2025-11-28 06:33:59.804581602,50.0
300,-73.98631160286355,40.66768824479893,2025-11-28 08:17:33.737608990,45.0
301,-73.77458024958234,40.73607528195892,2025-11-28 08:19:07.222256282,120.0
302,-73.97677575044878,40.763539756141576,2025-11-28 08:38:13.520797195,200.0
303,-74.11433203697844,40.58505983460608,2025-11-28 09:21:38.040767126,108.0
304,-73.95577222938563,40.63722538033218,2025-11-28 09:45:17.678490759,120.0
305,-73.92965604242447,40.67886672482379,2025-11-28 13:01:30.563519339,50.0
306,-73.94040972527081,40.755976436674935,2025-11-28 13:43:40.215138078,50.0
307,-73.77556109016709,40.6896973257152,2025-11-28 15:35:14.643372222,25.0
308,-73.88555654893622,40.90803666662914,2025-11-28 15:39:20.162247119,50.0
309,-73.87299057722922,40.84096092441849,2025-11-28 15:45:03.242226657,25.0
310,-73.95426513348556,40.787297303975286,2025-11-28 15:54:21.760352861,50.0
311,-76.1414866077665,43.09111525605044,2025-11-28 16:16:38.420964682,50.0
312,-73.93702366212568,40.67589828138202,2025-11-28 16:43:27.167899590,120.0
313,-73.9642091140273,40.660645957422695,2025-11-28 17:52:17.049448981,50.0
314,-73.96067069560668,40.769889231189325,2025-11-28 18:15:46.636844162,50.0
315,-73.82618809017893,40.741150553809554,2025-11-28 19:49:23.624794010,50.0
316,-73.95548239177333,40.66326781510262,2025-11-28 21:00:01.210623060,50.0
317,-73.86286450486413,40.95494390386234,2025-11-28 21:21:28.621423095,25.0
318,-73.97738224067685,40.770410483873036,2025-11-28 21:34:43.843024195,120.0
319,-73.93307483597147,40.63313218957418,2025-11-28 21:51:20.195356028,120.0
320,-73.92549386642928,40.70704515325621,2025-11-28 21:51:25.709214682,50.0
321,-73.95962700110357,40.76137463243044,2025-11-28 22:44:33.820717353,25.0
322,-73.85249988314473,44.30047155628082,2025-11-28 22:52:23.425033765,120.0
323,-73.92446109364508,40.69545827512511,2025-11-29 00:10:29.906376758,200.0
324,-73.76086680189017,41.02613124887236,2025-11-29 00:34:46.209789646,50.0
325,-73.60761283363381,40.69036417890046,2025-11-29 04:28:29.929192003,50.0
326,-73.78172110721071,40.663904479196304,2025-11-29 05:00:10.203886984,50.0
327,-76.13462163759019,43.01822179287448,2025-11-29 05:38:35.411839642,120.0
328,-73.80907327553481,40.74638594299844,2025-11-29 07:24:12.884781790,50.0
329,-73.83533327944892,40.728054278701805,2025-11-29 07:26:07.148506233,120.0
330,-73.98804152648407,40.741520665540605,2025-11-29 08:03:06.291285648,120.0
331,-73.95336823828468,40.773374623795625,2025-11-29 09:17:16.211723897,50.0
332,-73.92521743443261,40.671047170453335,2025-11-29 13:54:54.193402215,180.0
333,-73.84108416095982,40.856703963761106,2025-11-29 14:27:32.215829086,50.0
334,-73.94123664396383,40.69479503237478,2025-11-29 14:56:07.958141330,50.0
335,-76.15781703969348,43.090114545579574,2025-11-29 15:00:27.167582096,25.0
336,-78.43227969607001,42.546165730629355,2025-11-29 15:32:56.529367011,25.0
337,-73.86508360653225,40.85776996289733,2025-11-29 15:40:55.312034703,120.0
338,-73.95668862405452,40.725833079936365,2025-11-29 15:45:53.300281657,120.0
339,-73.88917143182728,40.83185847283138,2025-11-29 17:17:34.931026532,50.0
340,-73.70737026301538,42.73480720397946,2025-11-29 19:26:53.194782760,50.0
341,-73.94307473061271,40.66932680068535,2025-11-29 19:38:28.314732553,200.0
342,-73.90278142726255,40.818373967277054,2025-11-29 20:57:18.944191684,25.0
343,-73.76977841734737,40.73649965572896,2025-11-29 21:32:45.902140429,50.0
344,-73.95731404359242,42.81447360634582,2025-11-29 22:42:01.325346778,25.0
345,-73.9260103273139,40.681725919639334,2025-11-29 23:27:55.925397095,50.0
346,-77.07472131065596,42.029445991320536,2025-11-29 23:27:58.793692701,25.0
347,-73.82158991431693,40.739525107590545,2025-11-29 23:43:14.331964772,50.0
348,-74.11160130668935,40.59989030560218,2025-11-30 00:54:49.280366367,50.0
349,-79.23065224418731,42.11451072348118,2025-11-30 02:03:30.643415749,50.0
